0.00329411764705882,0.00454901960784314,0.0133333333333333,0.0167843137254902,0.0166013071895425,0.016,0.0164705882352941,0.0170980392156863,0.016,0.0170980392156863,0.0152156862745098,0.0172549019607843,0.0210196078431373,0,0,0
0.129411764705882,0.0588235294117647,0.00501960784313726,0.0100392156862745,0.0133333333333333,0.0128627450980392,0.0130196078431373,0.0134901960784314,0.0128627450980392,0.0139607843137255,0.011921568627451,0.0138562091503268,0.0203921568627451,0,0,0
0.610352941176471,0.346666666666667,0.064156862745098,0.00549019607843137,0.0135947712418301,0.015843137254902,0.016,0.016,0.0155294117647059,0.0167843137254902,0.0152156862745098,0.0163398692810457,0.0210196078431373,0,0,0
0.449254901960784,0.601254901960784,0.305254901960784,0.0603921568627451,0.00444444444444444,0.00564705882352941,0.0127058823529412,0.0141176470588235,0.0130196078431373,0.0145882352941177,0.0130196078431373,0.0145098039215686,0.0203921568627451,0,0,0
0.108104575163399,0.39281045751634,0.598954248366013,0.38483660130719,0.148583877995643,0.0534640522875817,0.00627450980392157,0.00549019607843137,0.0109803921568627,0.0158169934640523,0.014640522875817,0.0159041394335512,0.0207843137254902,0,0,0
0.0072156862745098,0.076078431372549,0.355294117647059,0.650823529411765,0.641176470588235,0.353725490196079,0.14478431372549,0.0690196078431373,0.00784313725490196,0.00956862745098039,0.0131764705882353,0.014640522875817,0.0205490196078431,0,0,0
0.0103529411764706,0.00690196078431372,0.0817254901960784,0.364235294117647,0.524313725490196,0.643294117647059,0.657254901960784,0.440156862745098,0.0848627450980392,0.00768627450980392,0.0101960784313725,0.0154248366013072,0.0207058823529412,0,0,0
0.016156862745098,0.0103529411764706,0.00737254901960784,0.0376470588235294,0.109150326797386,0.408470588235294,0.590588235294118,0.628705882352941,0.330823529411765,0.0475294117647059,0.00549019607843137,0.0162091503267974,0.0207058823529412,0,0,0
0.0144313725490196,0.0131764705882353,0.0108235294117647,0.00658823529411765,0.00732026143790849,0.0395294117647059,0.0945882352941176,0.300862745098039,0.271843137254902,0.0404705882352941,0.00454901960784314,0.0139869281045752,0.0205490196078431,0,0,0
0.0169411764705882,0.015843137254902,0.0164705882352941,0.0164705882352941,0.0113725490196078,0.00611764705882353,0.0072156862745098,0.0418823529411765,0.0395294117647059,0.00752941176470588,0.0117647058823529,0.0168627450980392,0.0208627450980392,0,0,0
0.0134901960784314,0.0122352941176471,0.0133333333333333,0.0133333333333333,0.0128104575163399,0.0127058823529412,0.00972549019607843,0.00564705882352941,0.00470588235294118,0.0106666666666667,0.012078431372549,0.0137254901960784,0.0203921568627451,0,0,0
0.0168627450980392,0.0156862745098039,0.0162091503267974,0.0162091503267974,0.0163398692810457,0.0158169934640523,0.0162091503267974,0.0162091503267974,0.0155555555555556,0.0167320261437908,0.0154248366013072,0.016557734204793,0.0209150326797386,0,0,0
0.0139607843137255,0.0128627450980392,0.0133333333333333,0.0133333333333333,0.013202614379085,0.0128627450980392,0.0130196078431373,0.0134901960784314,0.0127058823529412,0.0139607843137255,0.011921568627451,0.0138562091503268,0.0203921568627451,0,0,0
0.0130196078431373,0.0130196078431373,0.0128627450980392,0.0130196078431373,0.0129411764705882,0.0130196078431373,0.0130196078431373,0.0130196078431373,0.0130196078431373,0.0130196078431373,0.0128627450980392,0.0129411764705882,0.00894117647058824,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
