trial,x_seed,noise_seed,noise_snr_db,algorithm,mse,nmse,snr_db,support_overlap,support_exact,success
85,20260796,2027071186,10,OMP,0.00016183876511226714,0.01143683572318535,19.41694116980841,8,1,0
85,20260796,2027071186,10,GOMP,0.0012144235139423902,0.08582098496424966,10.664065053931422,7,0,0
85,20260796,2027071186,10,CoSaMP,0.0001618387651122673,0.01143683572318536,19.416941169808407,8,1,0
85,20260796,2027071186,10,SP,0.0001618387651122673,0.01143683572318536,19.416941169808407,8,1,0
85,20260796,2027071186,10,IHT,0.0020984089582256134,0.1482905441019566,8.288865413200407,6,0,0
85,20260796,2027071186,10,HTP,0.0023175232954893545,0.1637749348666887,7.8575256461495595,6,0,0
85,20260796,2027071186,10,GP,0.0020984089582256134,0.1482905441019566,8.288865413200407,6,0,0
85,20260796,2027071186,10,MP,0.0012091492536557774,0.08544826308629003,10.682967607923539,8,1,0
86,20260797,2027071187,10,OMP,0.0005745977707426631,0.029188887374407817,15.347824591868559,8,1,0
86,20260797,2027071187,10,GOMP,0.002930090197580709,0.1488451176263665,8.272654063830839,7,0,0
86,20260797,2027071187,10,CoSaMP,0.0029300901975807085,0.14884511762636649,8.272654063830839,7,0,0
86,20260797,2027071187,10,SP,0.0005745977707426631,0.029188887374407817,15.347824591868559,8,1,0
86,20260797,2027071187,10,IHT,0.010982978529518805,0.5579223235052152,2.5342626131561725,5,0,0
86,20260797,2027071187,10,HTP,0.010980864854130527,0.5578149512946082,2.5350984937845884,5,0,0
86,20260797,2027071187,10,GP,0.010982978529518805,0.5579223235052152,2.5342626131561725,5,0,0
86,20260797,2027071187,10,MP,0.0033594202685619137,0.17065457761107863,7.678820577834191,8,1,0
87,20260798,2027071188,10,OMP,0.00013989115436327743,0.009524883814534153,20.211403131866682,8,1,1
87,20260798,2027071188,10,GOMP,0.00013989115436327735,0.009524883814534148,20.211403131866682,8,1,1
87,20260798,2027071188,10,CoSaMP,0.0010475405788738647,0.07132475495107243,11.467597117645399,7,0,0
87,20260798,2027071188,10,SP,0.00013989115436327727,0.009524883814534141,20.211403131866685,8,1,1
87,20260798,2027071188,10,IHT,0.002628084748675392,0.17894056275264716,7.472912011718563,6,0,0
87,20260798,2027071188,10,HTP,0.005764307762013707,0.3924791524832165,4.061834069491953,5,0,0
87,20260798,2027071188,10,GP,0.002628084748675392,0.17894056275264716,7.472912011718563,6,0,0
87,20260798,2027071188,10,MP,0.0019446346077690265,0.13240593220513489,8.780925566920816,8,1,0
88,20260799,2027071189,10,OMP,0.0001296011290064046,0.009682307495643167,20.14021128931192,8,1,1
88,20260799,2027071189,10,GOMP,0.0001296011290064046,0.009682307495643167,20.14021128931192,8,1,1
88,20260799,2027071189,10,CoSaMP,0.0009277309005895456,0.06930939507690588,11.592078916002908,7,0,0
88,20260799,2027071189,10,SP,0.00012960112900640424,0.009682307495643139,20.140211289311928,8,1,1
88,20260799,2027071189,10,IHT,0.0010001336550813035,0.074718497126365,11.265718720066927,7,0,0
88,20260799,2027071189,10,HTP,0.0009604660414784666,0.07175498874132583,11.441478993673186,7,0,0
88,20260799,2027071189,10,GP,0.0010001336550813035,0.074718497126365,11.265718720066927,7,0,0
88,20260799,2027071189,10,MP,0.0018478296723166395,0.13804860516345585,8.599679770933497,8,1,0
89,20260800,2027071190,10,OMP,0.00017213707434766425,0.010712736971790619,19.70099558123331,8,1,0
89,20260800,2027071190,10,GOMP,0.0001721370743476639,0.010712736971790596,19.70099558123332,8,1,0
89,20260800,2027071190,10,CoSaMP,0.0009986281322701407,0.06214838119087454,12.065701791547028,7,0,0
89,20260800,2027071190,10,SP,0.0009986281322701405,0.06214838119087453,12.06570179154703,7,0,0
89,20260800,2027071190,10,IHT,0.0009844749872818638,0.06126757779533871,12.127692890970083,7,0,0
89,20260800,2027071190,10,HTP,0.0009986281322701407,0.06214838119087454,12.065701791547028,7,0,0
89,20260800,2027071190,10,GP,0.0009844749872818638,0.06126757779533871,12.127692890970083,7,0,0
89,20260800,2027071190,10,MP,0.002209329829206996,0.13749489721443492,8.617134193081586,8,1,0
90,20260801,2027071191,10,OMP,0.00019922034551834715,0.0164850359900205,17.829101003709802,8,1,0
90,20260801,2027071191,10,GOMP,0.0001992203455183475,0.01648503599002053,17.829101003709795,8,1,0
90,20260801,2027071191,10,CoSaMP,0.0010168774620884754,0.0841443253014809,10.749751675473863,7,0,0
90,20260801,2027071191,10,SP,0.0010168774620884754,0.0841443253014809,10.749751675473863,7,0,0
90,20260801,2027071191,10,IHT,0.00019053497443624278,0.015766341046978213,18.022690833028356,8,1,0
90,20260801,2027071191,10,HTP,0.00019922034551834718,0.016485035990020505,17.8291010037098,8,1,0
90,20260801,2027071191,10,GP,0.00019053497443624278,0.015766341046978213,18.022690833028356,8,1,0
90,20260801,2027071191,10,MP,0.0012718845337883697,0.1052455875432701,9.777961030531468,8,1,0
91,20260802,2027071192,10,OMP,0.00015721972824922075,0.011322225585995781,19.460681964062772,8,1,0
91,20260802,2027071192,10,GOMP,0.0012448652113805979,0.08964933920421855,10.474529072286158,7,0,0
91,20260802,2027071192,10,CoSaMP,0.00015721972824922075,0.011322225585995781,19.460681964062772,8,1,0
91,20260802,2027071192,10,SP,0.0012239406468261395,0.08814245045169024,10.54814879820496,7,0,0
91,20260802,2027071192,10,IHT,0.0001617184525420032,0.011646202556693382,19.338156606912257,8,1,0
91,20260802,2027071192,10,HTP,0.00015721972824922075,0.011322225585995781,19.460681964062772,8,1,0
91,20260802,2027071192,10,GP,0.0001617184525420032,0.011646202556693382,19.338156606912257,8,1,0
91,20260802,2027071192,10,MP,0.0016586083653428534,0.11944517574450503,9.228313862226047,8,1,0
92,20260803,2027071193,10,OMP,0.00010524016790483408,0.00821862583456042,20.852007910192086,8,1,1
92,20260803,2027071193,10,GOMP,0.00010524016790483408,0.00821862583456042,20.852007910192086,8,1,1
92,20260803,2027071193,10,CoSaMP,0.0001052401679048341,0.008218625834560421,20.852007910192082,8,1,1
92,20260803,2027071193,10,SP,0.00010524016790483403,0.008218625834560416,20.852007910192086,8,1,1
92,20260803,2027071193,10,IHT,0.004893485805040259,0.3821518880008477,4.177639904651787,4,0,0
92,20260803,2027071193,10,HTP,0.0038277013594640343,0.2989205158653889,5.244442769267127,5,0,0
92,20260803,2027071193,10,GP,0.004893485805040259,0.3821518880008477,4.177639904651787,4,0,0
92,20260803,2027071193,10,MP,0.0011567188539770988,0.09033280396526838,10.441545088892031,8,1,0
93,20260804,2027071194,10,OMP,0.000263787743123921,0.014391876143841551,18.418825871748467,8,1,0
93,20260804,2027071194,10,GOMP,0.0014070915306761509,0.07676887027698749,11.148148503802622,7,0,0
93,20260804,2027071194,10,CoSaMP,0.00026378774312392077,0.014391876143841539,18.41882587174847,8,1,0
93,20260804,2027071194,10,SP,0.0002637877431239215,0.014391876143841577,18.41882587174846,8,1,0
93,20260804,2027071194,10,IHT,0.00027275884766996786,0.014881326578388494,18.27358352392684,8,1,0
93,20260804,2027071194,10,HTP,0.003987929492715483,0.21757564111904895,6.623897280903424,7,0,0
93,20260804,2027071194,10,GP,0.00027275884766996786,0.014881326578388494,18.27358352392684,8,1,0
93,20260804,2027071194,10,MP,0.002773909746471319,0.15134048698637176,8.20044872884946,8,1,0
94,20260805,2027071195,10,OMP,0.0003245228763148076,0.015546520550428192,18.083667947294867,8,1,0
94,20260805,2027071195,10,GOMP,0.0010963058543407907,0.05251938380310157,12.796803780220605,7,0,0
94,20260805,2027071195,10,CoSaMP,0.0012704260362937949,0.06086074641431777,12.15662725628335,7,0,0
94,20260805,2027071195,10,SP,0.001518890286995836,0.07276361940573951,11.3808570640837,7,0,0
94,20260805,2027071195,10,IHT,0.004584996960198665,0.21964784200985737,6.582730592223113,6,0,0
94,20260805,2027071195,10,HTP,0.0010963058543407907,0.05251938380310157,12.796803780220605,7,0,0
94,20260805,2027071195,10,GP,0.004584996960198665,0.21964784200985737,6.582730592223113,6,0,0
94,20260805,2027071195,10,MP,0.0036518912008257584,0.17494668556583048,7.570942809839084,7,0,0
95,20260806,2027071196,10,OMP,0.00018182642455554198,0.01156238925832129,19.36952413797153,8,1,0
95,20260806,2027071196,10,GOMP,0.0017003546818736806,0.10812599300178741,9.660698910580749,7,0,0
95,20260806,2027071196,10,CoSaMP,0.001700354681873681,0.10812599300178743,9.660698910580747,7,0,0
95,20260806,2027071196,10,SP,0.00018182642455554234,0.011562389258321313,19.36952413797152,8,1,0
95,20260806,2027071196,10,IHT,0.00022938709421719454,0.014586784515274044,18.36040432656185,8,1,0
95,20260806,2027071196,10,HTP,0.00018182642455554226,0.011562389258321308,19.369524137971524,8,1,0
95,20260806,2027071196,10,GP,0.00022938709421719454,0.014586784515274044,18.36040432656185,8,1,0
95,20260806,2027071196,10,MP,0.0021047631552020894,0.1338424321795163,8.73406179991377,8,1,0
96,20260807,2027071197,10,OMP,0.004921245461505982,0.43401403254164583,3.624962286513532,5,0,0
96,20260807,2027071197,10,GOMP,0.004921245461505982,0.43401403254164583,3.624962286513532,5,0,0
96,20260807,2027071197,10,CoSaMP,0.0013133457618873714,0.1158264700870632,9.361921789586273,7,0,0
96,20260807,2027071197,10,SP,0.00017451855808514708,0.01539112481593417,18.127296398499652,8,1,0
96,20260807,2027071197,10,IHT,0.004754879032399633,0.4193418595438161,3.7743178328802824,5,0,0
96,20260807,2027071197,10,HTP,0.004754106888385942,0.41927376268912625,3.7750231402346337,5,0,0
96,20260807,2027071197,10,GP,0.004754879032399633,0.4193418595438161,3.7743178328802824,5,0,0
96,20260807,2027071197,10,MP,0.004582169228573945,0.4041102522191684,3.9350013142883866,5,0,0
97,20260808,2027071198,10,OMP,0.0010012941182505114,0.07350056877021995,11.33709300197271,7,0,0
97,20260808,2027071198,10,GOMP,0.0010012941182505116,0.07350056877021997,11.33709300197271,7,0,0
97,20260808,2027071198,10,CoSaMP,0.0010111954476676411,0.07422738153230019,11.294358594814078,7,0,0
97,20260808,2027071198,10,SP,0.000999316919294554,0.07335543134737293,11.345677248082037,7,0,0
97,20260808,2027071198,10,IHT,0.0010014955464945758,0.0735153547259499,11.336219428709063,7,0,0
97,20260808,2027071198,10,HTP,0.0010744342923577827,0.07886946518022801,11.030911041475173,7,0,0
97,20260808,2027071198,10,GP,0.0010014955464945758,0.0735153547259499,11.336219428709063,7,0,0
97,20260808,2027071198,10,MP,0.0028028163888067464,0.20574234381375744,6.866763169968751,7,0,0
98,20260809,2027071199,10,OMP,3.270785315551993e-05,0.00206552151355435,26.849702772454766,8,1,1
98,20260809,2027071199,10,GOMP,0.0009949344588682523,0.06283073730328612,12.018278439149716,7,0,0
98,20260809,2027071199,10,CoSaMP,3.2707853155519644e-05,0.002065521513554332,26.8497027724548,8,1,1
98,20260809,2027071199,10,SP,3.270785315551984e-05,0.0020655215135543443,26.849702772454776,8,1,1
98,20260809,2027071199,10,IHT,2.8100024910338612e-05,0.0017745342596391792,27.509156116285215,8,1,1
98,20260809,2027071199,10,HTP,0.0009949344588682525,0.06283073730328613,12.018278439149716,7,0,0
98,20260809,2027071199,10,GP,2.8100024910338612e-05,0.0017745342596391792,27.509156116285215,8,1,1
98,20260809,2027071199,10,MP,0.002104293220743107,0.13288744136170647,8.765160604795957,8,1,0
99,20260810,2027071200,10,OMP,5.0460656063542923e-05,0.004296825610685366,23.668522720675348,8,1,1
99,20260810,2027071200,10,GOMP,5.0460656063542896e-05,0.004296825610685363,23.668522720675355,8,1,1
99,20260810,2027071200,10,CoSaMP,5.04606560635428e-05,0.004296825610685355,23.668522720675362,8,1,1
99,20260810,2027071200,10,SP,5.046065606354285e-05,0.004296825610685359,23.66852272067536,8,1,1
99,20260810,2027071200,10,IHT,5.407855633644655e-05,0.004604897042216936,23.367800754556043,8,1,1
99,20260810,2027071200,10,HTP,5.046065606354285e-05,0.004296825610685359,23.66852272067536,8,1,1
99,20260810,2027071200,10,GP,5.407855633644655e-05,0.004604897042216936,23.367800754556043,8,1,1
99,20260810,2027071200,10,MP,0.001144655884862895,0.09746973395088432,10.111302193649285,8,1,0
0,20260711,2028071101,20,OMP,3.5416220740381887e-05,0.002314415996355194,26.355585776729047,8,1,1
0,20260711,2028071101,20,GOMP,3.5416220740381826e-05,0.00231441599635519,26.355585776729058,8,1,1
0,20260711,2028071101,20,CoSaMP,3.541622074038185e-05,0.0023144159963551917,26.35558577672905,8,1,1
0,20260711,2028071101,20,SP,3.5416220740381846e-05,0.0023144159963551913,26.35558577672905,8,1,1
0,20260711,2028071101,20,IHT,9.1787326296538e-05,0.005998213581302934,22.219780741667122,8,1,1
0,20260711,2028071101,20,HTP,3.541622074038181e-05,0.002314415996355189,26.355585776729058,8,1,1
0,20260711,2028071101,20,GP,9.1787326296538e-05,0.005998213581302934,22.219780741667122,8,1,1
0,20260711,2028071101,20,MP,0.0002191985222308902,0.014324412814892613,18.439231715580327,8,1,0
1,20260712,2028071102,20,OMP,1.3099550757782465e-05,0.0009487280257967007,30.228582700010804,8,1,1
1,20260712,2028071102,20,GOMP,1.3099550757782596e-05,0.0009487280257967102,30.228582700010765,8,1,1
1,20260712,2028071102,20,CoSaMP,1.3099550757782453e-05,0.0009487280257966999,30.228582700010808,8,1,1
1,20260712,2028071102,20,SP,1.309955075778248e-05,0.0009487280257967018,30.2285827000108,8,1,1
1,20260712,2028071102,20,IHT,0.0028485393368636066,0.20630395281771774,6.854924507933211,6,0,0
1,20260712,2028071102,20,HTP,1.3099550757782462e-05,0.0009487280257967004,30.228582700010808,8,1,1
1,20260712,2028071102,20,GP,0.0028485393368636066,0.20630395281771774,6.854924507933211,6,0,0
1,20260712,2028071102,20,MP,0.00028780651428710746,0.02084423436802349,16.81014052365423,8,1,0
2,20260713,2028071103,20,OMP,9.400220411169769e-06,0.0007108756564541918,31.482063576927544,8,1,1
2,20260713,2028071103,20,GOMP,9.40022041116974e-06,0.0007108756564541896,31.48206357692756,8,1,1
2,20260713,2028071103,20,CoSaMP,9.40022041116979e-06,0.0007108756564541934,31.482063576927533,8,1,1
2,20260713,2028071103,20,SP,9.400220411169832e-06,0.0007108756564541966,31.482063576927516,8,1,1
2,20260713,2028071103,20,IHT,9.5650946360663e-06,0.0007233439888686562,31.406551232590026,8,1,1
2,20260713,2028071103,20,HTP,9.400220411169791e-06,0.0007108756564541935,31.482063576927533,8,1,1
2,20260713,2028071103,20,GP,9.5650946360663e-06,0.0007233439888686562,31.406551232590026,8,1,1
2,20260713,2028071103,20,MP,0.00018090902606754085,0.01368093693967417,18.63884158917328,8,1,0
3,20260714,2028071104,20,OMP,2.8532648158735783e-05,0.001253047860451794,29.02032340711232,8,1,1
3,20260714,2028071104,20,GOMP,0.0007400238633853327,0.0324990976491033,14.881286972197582,7,0,0
3,20260714,2028071104,20,CoSaMP,2.8532648158735783e-05,0.001253047860451794,29.02032340711232,8,1,1
3,20260714,2028071104,20,SP,2.8532648158735783e-05,0.001253047860451794,29.02032340711232,8,1,1
3,20260714,2028071104,20,IHT,0.0004066547440791504,0.017858764955013155,17.48148578581237,8,1,0
3,20260714,2028071104,20,HTP,2.8532648158735787e-05,0.0012530478604517942,29.02032340711232,8,1,1
3,20260714,2028071104,20,GP,0.0004066547440791504,0.017858764955013155,17.48148578581237,8,1,0
3,20260714,2028071104,20,MP,0.00026913374467411866,0.011819353782485572,19.274062676487272,8,1,0
4,20260715,2028071105,20,OMP,2.852215939835432e-05,0.0020406454032366626,26.902324547630325,8,1,1
4,20260715,2028071105,20,GOMP,2.852215939835424e-05,0.002040645403236657,26.90232454763034,8,1,1
4,20260715,2028071105,20,CoSaMP,2.8522159398354334e-05,0.002040645403236664,26.90232454763032,8,1,1
4,20260715,2028071105,20,SP,2.852215939835428e-05,0.00204064540323666,26.90232454763033,8,1,1
4,20260715,2028071105,20,IHT,2.7734761462847064e-05,0.001984310258510432,27.023904223912538,8,1,1
4,20260715,2028071105,20,HTP,2.8522159398354222e-05,0.0020406454032366557,26.90232454763034,8,1,1
4,20260715,2028071105,20,GP,2.7734761462847064e-05,0.001984310258510432,27.023904223912538,8,1,1
4,20260715,2028071105,20,MP,0.00041882389298477236,0.029965159371291246,15.23383408143091,8,1,0
5,20260716,2028071106,20,OMP,8.53149304363089e-06,0.0006871265519234243,31.629632691406123,8,1,1
5,20260716,2028071106,20,GOMP,0.0009332194927051471,0.0751615091204847,11.24004508559281,7,0,0
5,20260716,2028071106,20,CoSaMP,8.531493043630991e-06,0.0006871265519234326,31.629632691406073,8,1,1
5,20260716,2028071106,20,SP,8.531493043630983e-06,0.0006871265519234318,31.629632691406076,8,1,1
5,20260716,2028071106,20,IHT,1.0138640621992105e-05,0.0008165662371348938,30.88008580975774,8,1,1
5,20260716,2028071106,20,HTP,8.531493043630981e-06,0.0006871265519234317,31.629632691406076,8,1,1
5,20260716,2028071106,20,GP,1.0138640621992105e-05,0.0008165662371348938,30.88008580975774,8,1,1
5,20260716,2028071106,20,MP,0.00022570433219375416,0.018178229618349463,17.40448415086578,8,1,0
6,20260717,2028071107,20,OMP,1.3709848481605971e-05,0.0008951629027802489,30.480979240798682,8,1,1
6,20260717,2028071107,20,GOMP,1.3709848481605993e-05,0.0008951629027802503,30.48097924079867,8,1,1
6,20260717,2028071107,20,CoSaMP,1.370984848160601e-05,0.0008951629027802515,30.480979240798668,8,1,1
6,20260717,2028071107,20,SP,1.370984848160601e-05,0.0008951629027802515,30.480979240798668,8,1,1
6,20260717,2028071107,20,IHT,2.1134198390717897e-05,0.0013799241038112903,28.6014479925266,8,1,1
6,20260717,2028071107,20,HTP,0.0014633198748288485,0.09554516000707688,10.197913079334864,6,0,0
6,20260717,2028071107,20,GP,2.1134198390717897e-05,0.0013799241038112903,28.6014479925266,8,1,1
6,20260717,2028071107,20,MP,0.00023630429263916535,0.015429115560402601,18.11658968184782,8,1,0
7,20260718,2028071108,20,OMP,1.4208643101131887e-05,0.0008419423699103074,30.74717634493831,8,1,1
7,20260718,2028071108,20,GOMP,0.001834172590521562,0.10868508742859707,9.63830040934537,7,0,0
7,20260718,2028071108,20,CoSaMP,1.4208643101131852e-05,0.0008419423699103053,30.747176344938325,8,1,1
7,20260718,2028071108,20,SP,1.4208643101131852e-05,0.0008419423699103053,30.747176344938325,8,1,1
7,20260718,2028071108,20,IHT,1.2854305526058704e-05,0.0007616902177871495,31.182216219152696,8,1,1
7,20260718,2028071108,20,HTP,1.4208643101131852e-05,0.0008419423699103053,30.747176344938325,8,1,1
7,20260718,2028071108,20,GP,1.2854305526058704e-05,0.0007616902177871495,31.182216219152696,8,1,1
7,20260718,2028071108,20,MP,0.00038235935364036474,0.02265695169271279,16.44798521307902,8,1,0
8,20260719,2028071109,20,OMP,3.534895461472441e-05,0.0020904967856873015,26.797504958769444,8,1,1
8,20260719,2028071109,20,GOMP,3.534895461472443e-05,0.002090496785687303,26.797504958769437,8,1,1
8,20260719,2028071109,20,CoSaMP,3.534895461472458e-05,0.0020904967856873115,26.79750495876942,8,1,1
8,20260719,2028071109,20,SP,3.534895461472458e-05,0.0020904967856873115,26.79750495876942,8,1,1
8,20260719,2028071109,20,IHT,5.325339494809031e-05,0.003149344929129727,25.01779771051614,8,1,1
8,20260719,2028071109,20,HTP,3.534895461472458e-05,0.0020904967856873115,26.79750495876942,8,1,1
8,20260719,2028071109,20,GP,5.325339494809031e-05,0.003149344929129727,25.01779771051614,8,1,1
8,20260719,2028071109,20,MP,0.0002449892570245816,0.014488384732160513,18.3898003005762,8,1,0
9,20260720,2028071110,20,OMP,3.948008964192556e-06,0.00032644435378478246,34.86190838596717,8,1,1
9,20260720,2028071110,20,GOMP,0.0007922988898116933,0.06551188242853342,11.836799213041457,7,0,0
9,20260720,2028071110,20,CoSaMP,3.948008964192558e-06,0.00032644435378478256,34.86190838596717,8,1,1
9,20260720,2028071110,20,SP,3.948008964192558e-06,0.00032644435378478256,34.86190838596717,8,1,1
9,20260720,2028071110,20,IHT,0.00019131313513973464,0.015818883223838953,18.00824179930892,8,1,0
9,20260720,2028071110,20,HTP,3.948008964192556e-06,0.00032644435378478246,34.86190838596717,8,1,1
9,20260720,2028071110,20,GP,0.00019131313513973464,0.015818883223838953,18.00824179930892,8,1,0
9,20260720,2028071110,20,MP,0.00013223796678940542,0.010934204558780613,19.612128055204966,8,1,0
10,20260721,2028071111,20,OMP,1.8996828953781993e-05,0.001089582160189387,29.627400161092766,8,1,1
10,20260721,2028071111,20,GOMP,1.8996828953781993e-05,0.001089582160189387,29.627400161092766,8,1,1
10,20260721,2028071111,20,CoSaMP,1.899682895378196e-05,0.001089582160189385,29.627400161092776,8,1,1
10,20260721,2028071111,20,SP,1.899682895378196e-05,0.001089582160189385,29.627400161092776,8,1,1
10,20260721,2028071111,20,IHT,2.381805246496932e-05,0.001366108265722886,28.6451488093061,8,1,1
10,20260721,2028071111,20,HTP,1.899682895378194e-05,0.0010895821601893839,29.62740016109278,8,1,1
10,20260721,2028071111,20,GP,2.381805246496932e-05,0.001366108265722886,28.6451488093061,8,1,1
10,20260721,2028071111,20,MP,0.00028336738673684245,0.01625282041119195,17.890712634400924,8,1,0
11,20260722,2028071112,20,OMP,1.0721066737549853e-05,0.0008319988042689919,30.79877297867632,8,1,1
11,20260722,2028071112,20,GOMP,1.0721066737549851e-05,0.0008319988042689918,30.79877297867632,8,1,1
11,20260722,2028071112,20,CoSaMP,1.072106673754981e-05,0.0008319988042689887,30.798772978676332,8,1,1
11,20260722,2028071112,20,SP,1.072106673754981e-05,0.0008319988042689887,30.798772978676332,8,1,1
11,20260722,2028071112,20,IHT,1.1765547675109338e-05,0.0009130548141236463,30.395031493475745,8,1,1
11,20260722,2028071112,20,HTP,1.072106673754976e-05,0.0008319988042689847,30.798772978676354,8,1,1
11,20260722,2028071112,20,GP,1.1765547675109338e-05,0.0009130548141236463,30.395031493475745,8,1,1
11,20260722,2028071112,20,MP,0.00027126579137399365,0.021051339347769364,16.76720267864352,8,1,0
12,20260723,2028071113,20,OMP,0.0169438368984875,0.7614334819856207,1.1836803017217437,4,0,0
12,20260723,2028071113,20,GOMP,0.017052445562986466,0.7663142108358043,1.1559312063886689,4,0,0
12,20260723,2028071113,20,CoSaMP,1.9428087537985403e-05,0.0008730723997756488,30.589497408083858,8,1,1
12,20260723,2028071113,20,SP,1.9428087537985403e-05,0.0008730723997756488,30.589497408083858,8,1,1
12,20260723,2028071113,20,IHT,0.01480874792644327,0.6654854248795079,1.7686145178016903,4,0,0
12,20260723,2028071113,20,HTP,0.014800990706159938,0.6651368257229973,1.7708900651024184,4,0,0
12,20260723,2028071113,20,GP,0.01480874792644327,0.6654854248795079,1.7686145178016903,4,0,0
12,20260723,2028071113,20,MP,0.023429045481500713,1.0528701254301513,-0.223748030110628,3,0,0
13,20260724,2028071114,20,OMP,3.7508295783142134e-05,0.002664782416154296,25.743382460450228,8,1,1
13,20260724,2028071114,20,GOMP,3.750829578314214e-05,0.0026647824161542964,25.743382460450228,8,1,1
13,20260724,2028071114,20,CoSaMP,3.750829578314214e-05,0.0026647824161542964,25.743382460450228,8,1,1
13,20260724,2028071114,20,SP,3.750829578314214e-05,0.0026647824161542964,25.743382460450228,8,1,1
13,20260724,2028071114,20,IHT,2.682976910187351e-05,0.0019061249102201429,27.1984864302516,8,1,1
13,20260724,2028071114,20,HTP,3.7508295783142114e-05,0.0026647824161542943,25.743382460450228,8,1,1
13,20260724,2028071114,20,GP,2.682976910187351e-05,0.0019061249102201429,27.1984864302516,8,1,1
13,20260724,2028071114,20,MP,0.00026890667280661616,0.019104514303304832,17.188639989635803,8,1,0
14,20260725,2028071115,20,OMP,4.472090166195243e-06,0.00034848040221693643,34.578216406602714,8,1,1
14,20260725,2028071115,20,GOMP,4.472090166195243e-06,0.00034848040221693643,34.578216406602714,8,1,1
14,20260725,2028071115,20,CoSaMP,4.472090166195187e-06,0.0003484804022169321,34.57821640660277,8,1,1
14,20260725,2028071115,20,SP,4.472090166195187e-06,0.0003484804022169321,34.57821640660277,8,1,1
14,20260725,2028071115,20,IHT,0.0009993979463682186,0.07787647059484003,11.085937391745862,7,0,0
14,20260725,2028071115,20,HTP,4.472090166195191e-06,0.0003484804022169324,34.57821640660277,8,1,1
14,20260725,2028071115,20,GP,0.0009993979463682186,0.07787647059484003,11.085937391745862,7,0,0
14,20260725,2028071115,20,MP,0.00036086716921916343,0.02811999123518815,15.50984819018857,8,1,0
15,20260726,2028071116,20,OMP,1.9819744380348232e-05,0.0012877665093087532,28.90162873708512,8,1,1
15,20260726,2028071116,20,GOMP,1.981974438034826e-05,0.001287766509308755,28.901628737085115,8,1,1
15,20260726,2028071116,20,CoSaMP,1.981974438034818e-05,0.0012877665093087498,28.901628737085133,8,1,1
15,20260726,2028071116,20,SP,1.981974438034818e-05,0.0012877665093087498,28.901628737085133,8,1,1
15,20260726,2028071116,20,IHT,2.206328970902237e-05,0.001433538446672755,28.435906550342608,8,1,1
15,20260726,2028071116,20,HTP,1.981974438034818e-05,0.0012877665093087498,28.901628737085133,8,1,1
15,20260726,2028071116,20,GP,2.206328970902237e-05,0.001433538446672755,28.435906550342608,8,1,1
15,20260726,2028071116,20,MP,0.00013127548782432955,0.008529483199640052,20.690772818856935,8,1,1
16,20260727,2028071117,20,OMP,1.668175120573556e-05,0.0009717184800358688,30.124595378266225,8,1,1
16,20260727,2028071117,20,GOMP,1.6681751205735466e-05,0.0009717184800358633,30.12459537826625,8,1,1
16,20260727,2028071117,20,CoSaMP,1.6681751205735544e-05,0.0009717184800358678,30.12459537826623,8,1,1
16,20260727,2028071117,20,SP,1.6681751205735452e-05,0.0009717184800358625,30.124595378266253,8,1,1
16,20260727,2028071117,20,IHT,1.787334414362587e-05,0.001041129230990489,29.824953599969767,8,1,1
16,20260727,2028071117,20,HTP,1.6681751205735452e-05,0.0009717184800358625,30.124595378266253,8,1,1
16,20260727,2028071117,20,GP,1.787334414362587e-05,0.001041129230990489,29.824953599969767,8,1,1
16,20260727,2028071117,20,MP,0.00021281282655742786,0.012396429715569687,19.067033775871536,8,1,0
17,20260728,2028071118,20,OMP,1.7801199911325135e-05,0.0013478556998676764,28.703566004607243,8,1,1
17,20260728,2028071118,20,GOMP,1.7801199911325098e-05,0.0013478556998676736,28.703566004607254,8,1,1
17,20260728,2028071118,20,CoSaMP,1.7801199911325098e-05,0.0013478556998676736,28.703566004607254,8,1,1
17,20260728,2028071118,20,SP,1.7801199911325098e-05,0.0013478556998676736,28.703566004607254,8,1,1
17,20260728,2028071118,20,IHT,1.7910657980721404e-05,0.0013561435503197355,28.67694337156232,8,1,1
17,20260728,2028071118,20,HTP,1.7801199911325098e-05,0.0013478556998676736,28.703566004607254,8,1,1
17,20260728,2028071118,20,GP,1.7910657980721404e-05,0.0013561435503197355,28.67694337156232,8,1,1
17,20260728,2028071118,20,MP,0.0001492149755024101,0.011298129128283443,19.469934659441346,8,1,0
18,20260729,2028071119,20,OMP,4.1996975082248406e-05,0.002286430264202174,26.40842040001226,8,1,1
18,20260729,2028071119,20,GOMP,4.1996975082248406e-05,0.002286430264202174,26.40842040001226,8,1,1
18,20260729,2028071119,20,CoSaMP,4.199697508224864e-05,0.0022864302642021865,26.40842040001224,8,1,1
18,20260729,2028071119,20,SP,4.199697508224872e-05,0.002286430264202191,26.40842040001223,8,1,1
18,20260729,2028071119,20,IHT,3.872993662129032e-05,0.002108563748892016,26.76013264284636,8,1,1
18,20260729,2028071119,20,HTP,4.19969750822486e-05,0.0022864302642021848,26.408420400012243,8,1,1
18,20260729,2028071119,20,GP,3.872993662129032e-05,0.002108563748892016,26.76013264284636,8,1,1
18,20260729,2028071119,20,MP,0.0006090112695110999,0.03315624030357704,14.794347214264025,8,1,0
19,20260730,2028071120,20,OMP,9.90076744333976e-06,0.0007214549541801939,31.417907799713166,8,1,1
